name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Des Moines,2024-04-05,13.3,-0.8,6.9,13.3,-0.8,6.3,-1.4,59,0,0,0,,0,0,40.7,25.5,96.5,1020.5,42.6,15.9,185.6,15.9,9,10,2024-04-05T06:49:44,2024-04-05T19:44:57,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-06,15.5,2.6,9.2,15.5,-2.1,7.2,-0.6,52.7,0.216,100,4.17,rain,0,0,74.1,46.6,117.7,1016.4,32.4,15.9,194.7,17,9,10,2024-04-06T06:48:05,2024-04-06T19:46:02,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-07,19.3,7.6,12.9,19.3,3.4,11.2,4.3,59.3,3.395,100,12.5,rain,0,0,63.7,37.9,155.3,1002.9,83.8,15.6,115.7,10,6,10,2024-04-07T06:46:26,2024-04-07T19:47:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-08,19.3,7,13.1,19.3,4.4,12.4,3.3,53.9,0,0,0,,0,0,48.1,33,236.7,1009.3,29.4,15.9,168.3,14.6,8,10,2024-04-08T06:44:48,2024-04-08T19:48:13,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-09,19.3,3.9,11.7,19.3,1.1,10.7,1.6,54.4,0,0,0,,0,0,44.7,21.2,282.8,1014.3,27.8,15.7,211.7,18.3,9,10,2024-04-09T06:43:10,2024-04-09T19:49:18,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-10,22.4,6.4,15.5,22.4,4.4,15.2,1.6,42.7,0,0,0,,0,0,25.9,17.3,257.6,1011.4,54.7,15.5,171.2,14.7,10,10,2024-04-10T06:41:33,2024-04-10T19:50:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-11,16.6,7.9,11.3,16.6,3.9,10.1,3.8,60.8,0.823,100,4.17,rain,0,0,62.9,43.6,310.8,1009.7,62.4,15.6,100.7,8.7,4,10,2024-04-11T06:39:56,2024-04-11T19:51:29,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-12,19.3,5.8,12.2,19.3,1.6,10.7,-0.2,46.8,0,0,0,,0,0,51.6,36.4,309.5,1017.3,9.9,15.9,230.8,19.8,9,10,2024-04-12T06:38:20,2024-04-12T19:52:34,0.13,Clear,Clear conditions throughout the day.,clear-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-13,29,5.5,17.8,27.8,3.3,17.3,4,42,0,0,0,,0,0,53.6,31.9,169.5,1013.2,18.9,15.6,191.8,16.7,9,15,2024-04-13T06:36:45,2024-04-13T19:53:40,0.16,Clear,Clear conditions throughout the day.,clear-day,"KDSM,72546014933,72546604938,KIKV,99999954902,C0005"
Des Moines,2024-04-14,30.5,15.7,23.2,28.6,15.7,22.7,5.4,35,0,0,0,,0,0,40.7,22.1,316.2,1008.1,14.2,15.6,223.6,19.3,9,10,2024-04-14T06:35:10,2024-04-14T19:54:45,0.2,Clear,Clear conditions throughout the day.,clear-day,"KDSM,KAMW,72546014933,72546604938,KIKV,99999954902,C0005"
