name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lubbock,2024-04-13,32.2,11.1,21,29.9,11.1,20.5,0.2,30,0,0,0,,0,0,53.5,42.3,214.1,1013.4,34,16,313.2,27.1,10,10,2024-04-13T07:18:36,2024-04-13T20:17:26,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-14,31.7,13.3,23,29.5,13.3,22.4,2.5,31.1,0,0,0,,0,0,55.4,33.4,225.4,1010,45.3,16,308.3,26.6,10,10,2024-04-14T07:17:22,2024-04-14T20:18:11,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-15,31.7,17.8,23.3,29.5,17.8,22.8,2.1,29.3,0,0,0,,0,0,64.5,48.3,218.6,1003.1,64.5,15.7,197.5,17.2,9,10,2024-04-15T07:16:08,2024-04-15T20:18:56,0.25,Partially cloudy,Partly cloudy throughout the day.,wind,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-16,28.8,11.7,20.3,27.2,11.7,19.9,-6,17.7,0,0,0,,0,0,68.3,48.1,267.6,1006.4,55.7,16,357.8,31,10,10,2024-04-16T07:14:56,2024-04-16T20:19:41,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,REET2,KPVW,72267023042,E3644"
Lubbock,2024-04-17,31.7,10,21.1,29.5,9.1,20.4,-3.3,23,0,0,0,,0,0,48,25.9,229,1009,52.4,16,297.4,25.8,10,10,2024-04-17T07:13:43,2024-04-17T20:20:26,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,REET2,KPVW,72267023042,E3644"
Lubbock,2024-04-18,21.7,11.1,16.4,21.7,11.1,16.4,0.9,37.4,0,0,0,,0,0,61.6,42.5,11.8,1012.4,34.5,15.8,310.1,26.8,10,10,2024-04-18T07:12:32,2024-04-18T20:21:11,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-19,16.7,6.1,11.5,16.7,3.8,10.5,2.8,57.5,0,0,0,,0,0,44.6,31.6,73.4,1019,91.3,16,158.7,13.7,6,10,2024-04-19T07:11:21,2024-04-19T20:21:57,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-20,12.8,5.7,9,12.8,2.8,6.3,3.1,68.8,12.183,100,16.67,rain,0,0,57.3,37,56.2,1021.3,100,13.4,38.9,3.3,2,10,2024-04-20T07:10:11,2024-04-20T20:22:42,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-21,15.6,6.7,10.8,15.6,3.6,9.5,3.7,63.1,0,0,0,,0,0,29.5,20.4,96.6,1025.8,73.5,16,261.6,22.6,10,10,2024-04-21T07:09:02,2024-04-21T20:23:27,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-22,23.8,7.8,15.6,23.8,6.1,14.8,7.4,60.2,0,0,0,,0,0,68.2,42.4,189.5,1017.1,31.1,16,303.5,26.2,10,10,2024-04-22T07:07:53,2024-04-22T20:24:13,0.46,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-23,33.3,13.3,22,31,13.3,21.4,8.7,48.2,0,0,0,,0,0,50,35.1,205.2,1009.5,37,16,278,23.9,10,10,2024-04-23T07:06:46,2024-04-23T20:24:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-24,25.6,12.2,19.1,25.6,12.2,19.1,14.4,76,0,0,0,,0,0,33.5,27.7,107.7,1013.2,64.7,13.5,158.1,13.7,6,60,2024-04-24T07:05:39,2024-04-24T20:25:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-25,32.8,18.8,23.7,30.4,18.8,23.3,13.9,62.5,0,0,0,,0,0,61.8,44.5,178.7,1005.3,74.5,16,181.7,15.8,9,60,2024-04-25T07:04:33,2024-04-25T20:26:30,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-26,28.3,12.2,21.7,26.9,12.2,21.4,-0.5,26.8,0,0,0,,0,0,70.3,46.4,242.8,1001.4,18.2,16,330.2,28.7,10,30,2024-04-26T07:03:28,2024-04-26T20:27:15,0.6,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-27,28.3,11.1,22,26.9,11.1,21.6,-2.1,22.1,0,0,0,,0,0,59.2,38.8,238.6,1001.2,49.5,16,293.9,25.4,10,10,2024-04-27T07:02:24,2024-04-27T20:28:01,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-28,25,11.1,18.2,25,11.1,18.2,2,36,0,0,0,,0,0,57.7,37,309.3,1006.8,38,16,330,28.6,10,10,2024-04-28T07:01:21,2024-04-28T20:28:47,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-29,29.3,12.8,21,27.6,12.8,20.6,2.6,34.8,0,0,0,,0,0,38.9,22.3,168.1,1008.6,29.9,16,330.8,28.6,10,10,2024-04-29T07:00:20,2024-04-29T20:29:32,0.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-04-30,33.3,15,24.3,30.9,15,23.6,4.3,32,0,0,0,,0,0,55.4,37,204.6,1005.9,10.1,15.9,328,28.4,10,30,2024-04-30T06:59:19,2024-04-30T20:30:18,0.74,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-01,33,17.2,24.1,31.9,17.2,23.9,14,58.4,0.894,100,4.17,rain,0,0,55.4,37.1,183,1004.9,19.7,14.7,320.5,27.8,10,60,2024-05-01T06:58:19,2024-05-01T20:31:04,0.75,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-02,29.3,15.6,21.8,28.4,15.6,21.6,12.5,60.2,0,0,0,,0,0,38.9,29.4,80.2,1004.2,41.5,14.8,328.3,28.4,10,15,2024-05-02T06:57:20,2024-05-02T20:31:50,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-03,28.8,16.7,21.2,29,16.7,21.2,15.2,71.3,0.05,100,4.17,rain,0,0,66.4,48.2,117.4,1007.3,59.1,13.9,250.7,21.6,10,75,2024-05-03T06:56:22,2024-05-03T20:32:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-04,18.3,13.8,16.2,18.3,13.8,16.2,12.7,80.1,6.594,100,16.67,rain,0,0,53.2,37,66.5,1010.9,72.3,15.9,59.5,5.1,2,15,2024-05-04T06:55:26,2024-05-04T20:33:21,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-05,23.3,12.2,17,23.3,12.2,17,13.3,79.8,0,0,0,,0,0,46.3,35.2,127.8,1011.1,94.6,15.1,147.2,12.6,7,10,2024-05-05T06:54:31,2024-05-05T20:34:07,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-06,32.8,20,24.8,30.5,20,24.1,7.5,46.2,0,0,0,,0,0,70.1,46.3,212,1001.4,53.8,15.8,315.2,27.3,10,30,2024-05-06T06:53:36,2024-05-06T20:34:52,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-07,31.1,11.7,22.5,29.1,11.7,21.9,-6.1,15.8,0,0,0,,0,0,61.8,46.3,244.3,1001.9,7.9,16,347.3,29.9,10,10,2024-05-07T06:52:43,2024-05-07T20:35:38,0,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-08,31.7,12.8,23.1,29.5,12.8,22.5,-4.8,16.4,0,0,0,,0,0,55,33.3,273.6,999.6,3.4,16,344.3,29.9,10,10,2024-05-08T06:51:52,2024-05-08T20:36:23,0.02,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-09,26.7,14.3,20.2,26.1,14.3,20.2,5.5,40.4,0,0,0,,0,0,56.7,38.9,73.5,1007.3,20.1,16,330,28.7,10,10,2024-05-09T06:51:01,2024-05-09T20:37:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-10,23.8,10.6,18.4,23.8,10.6,18.4,5.4,44.1,0,0,0,,0,0,49.9,31.6,78.4,1016.2,72.4,16,241.4,20.7,9,10,2024-05-10T06:50:12,2024-05-10T20:37:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-11,18.3,14.3,16.8,18.3,14.3,16.8,11,69.4,8.352,100,25,rain,0,0,55.4,35.2,115,1013.4,96.2,16,89.5,7.8,7,10,2024-05-11T06:49:24,2024-05-11T20:38:38,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-12,23.8,13.8,17.1,23.8,13.8,17.1,14.4,85.1,1.312,100,12.5,rain,0,0,47.9,35.1,129,1007.4,88.9,12.6,177.4,15.3,9,30,2024-05-12T06:48:38,2024-05-12T20:39:23,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-13,28.3,11.7,20.5,27,11.7,20.2,8.8,55.6,0,0,0,,0,0,57.7,37,352.6,1007.8,40.3,14,329.6,28.6,10,30,2024-05-13T06:47:52,2024-05-13T20:40:08,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-14,32.2,12.2,22.5,30.1,12.2,21.9,7.8,44.4,0,0,0,,0,0,52,38.8,166.8,1007.6,32.3,16,329.6,28.5,10,10,2024-05-14T06:47:08,2024-05-14T20:40:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-15,33.8,17,24.3,31.7,17,23.7,10.4,45.7,5.551,100,25,rain,0,0,67.5,42.1,185.8,1004.1,65.2,15.8,280.8,24.4,9,30,2024-05-15T06:46:26,2024-05-15T20:41:36,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-16,22.8,13.8,17.5,22.8,13.8,17.5,13.2,76.5,27.499,100,33.33,rain,0,0,81.1,49.9,32.8,1007.7,89.9,15.4,105.6,8.9,5,30,2024-05-16T06:45:45,2024-05-16T20:42:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-17,27.2,12.8,19.7,26.8,12.8,19.7,12,65.4,1.142,100,4.17,rain,0,0,14.8,16.5,251.1,1007.5,57.3,16,342.3,29.5,10,10,2024-05-17T06:45:05,2024-05-17T20:43:03,0.31,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-18,35.6,17.8,26.1,33,17.8,25.2,8.4,39.7,0,0,0,,0,0,35.3,22.2,209.5,1006.4,15.5,16,352.7,30.5,10,10,2024-05-18T06:44:27,2024-05-18T20:43:46,0.34,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-19,37.2,18.3,27.2,34.4,18.3,26.2,7.5,36,0,0,0,,0,0,60.8,38.9,203.9,1005.7,12,16,343.8,29.7,10,10,2024-05-19T06:43:50,2024-05-19T20:44:29,0.37,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-20,36.7,15.6,27.9,33.8,15.6,26.6,0.3,19.3,0,0,0,,0,0,47.9,29.4,225.7,1003.3,47,16,361.4,31.3,10,10,2024-05-20T06:43:15,2024-05-20T20:45:11,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-21,32.8,18.8,27.3,30.5,18.8,26.2,0.3,18.6,0,0,0,,0,0,59.9,40.6,253.5,1003.8,65.6,16,343.1,29.6,10,10,2024-05-21T06:42:41,2024-05-21T20:45:53,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-22,27.2,16.1,22.6,26.8,16.1,22.6,8.1,41.7,0,0,0,,0,0,62.3,44.5,65,1007.5,14.6,16,342,29.6,10,10,2024-05-22T06:42:09,2024-05-22T20:46:34,0.47,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-23,35,18.3,25.9,32.3,18.3,25,6.5,47,0,0,0,,0,0,55.3,38.8,208.5,1004.3,39.1,14.1,316.8,27.4,10,60,2024-05-23T06:41:38,2024-05-23T20:47:15,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-24,30.6,14.4,22.9,28.6,14.4,22.5,-2.6,19.5,0,0,0,,0,0,59.9,44.5,357.3,1005.5,39.6,16,358.6,31.1,10,10,2024-05-24T06:41:09,2024-05-24T20:47:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-25,36.1,12.9,25.9,33.3,12.9,24.8,2.3,32.1,0,0,0,,0,0,70.9,44.5,199.2,1003.8,32.7,16,357.5,31,10,10,2024-05-25T06:40:41,2024-05-25T20:48:35,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-26,35,17.2,27,32.3,17.2,25.9,-3.9,13.5,0,0,0,,0,0,51.8,35.2,277.2,1003.8,8.2,16,359.2,31,10,10,2024-05-26T06:40:14,2024-05-26T20:49:14,0.61,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-27,36.1,16.1,27,33.5,16.1,25.9,4.4,26.4,0,0,0,,0,0,38.9,27.6,109.4,1009.8,11.2,16,354.3,30.6,10,10,2024-05-27T06:39:50,2024-05-27T20:49:53,0.65,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-28,30,17.2,23.7,30.3,17.2,23.8,16.2,65,1.094,100,8.33,rain,0,0,75.7,53.5,112.2,1011.7,66.2,14.8,238.8,20.7,10,75,2024-05-28T06:39:27,2024-05-28T20:50:31,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-29,30,15.6,22.5,29.7,15.6,22.5,14.3,62.5,2.319,100,20.83,rain,0,0,59.4,42.3,123.3,1015.3,66.7,15.8,325.3,28.1,10,60,2024-05-29T06:39:05,2024-05-29T20:51:08,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLBB,KPVW,72267023042,E3644"
Lubbock,2024-05-30,29.3,20,23.4,29.1,20,23.5,16.1,66.1,0.012,100,20.83,rain,0,0,64.8,42.4,122.8,1009.9,86.3,15.8,205.3,17.6,10,100,2024-05-30T06:38:45,2024-05-30T20:51:44,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLBB,KPVW,F7042,72267023042,E3644"
Lubbock,2024-05-31,31.1,15.6,23.1,30.7,15.6,23,14.3,61.4,19.14,100,4.17,rain,0,0,80.5,44.5,104.7,1010.5,64.7,15.6,267,23.1,9,60,2024-05-31T06:38:27,2024-05-31T20:52:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLBB,KPVW,F7042,72267023042,E3644"
Lubbock,2024-06-01,29.3,16.1,23.2,29.7,16.1,23.2,15.1,63.3,7.345,100,33.33,rain,0,0,60.8,35.3,147.3,1011.7,56.9,15.9,266.4,22.9,8,30,2024-06-01T06:38:10,2024-06-01T20:52:55,0.83,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"KLBB,KPVW,F7042,72267023042"
Lubbock,2024-06-02,33.3,21.7,26.4,33.9,21.7,27,19.7,69.7,0,0,0,,0,0,58.9,42.4,158,1006.9,61.9,12.9,252.4,21.8,9,75,2024-06-02T06:37:54,2024-06-02T20:53:29,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042"
Lubbock,2024-06-03,37.2,21.7,28.8,34.5,21.7,27.9,13.7,49.7,0,0,0,,0,0,55.3,33.5,212.3,1002.1,47,14.2,280.5,24.1,8,100,2024-06-03T06:37:41,2024-06-03T20:54:02,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042"
Lubbock,2024-06-04,37.8,16.7,28.1,35.1,16.7,27,7.3,32.2,0,0,0,,0,0,60.8,44.5,296.1,999.5,44.9,16,256.7,22.1,9,15,2024-06-04T06:37:29,2024-06-04T20:54:34,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042"
Lubbock,2024-06-05,33.3,21.1,27,32.7,21.1,26.8,16.4,56.4,0,0,0,,0,0,40.7,27.7,98.2,1007.1,47.9,16,269.7,23.3,8,30,2024-06-05T06:37:18,2024-06-05T20:55:06,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-06,37.8,22.2,29.9,37.2,22.2,29.7,15.2,45.5,0,0,0,,0,0,66.6,31.8,159.3,1008.4,21.2,16,270.8,23.3,8,60,2024-06-06T06:37:09,2024-06-06T20:55:36,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-07,36.1,20.6,29.7,35.4,20.6,29.7,15.5,45.2,9.747,100,33.33,rain,0,0,75.8,53.3,182.1,1009.2,68.7,15.1,207.2,18,8,60,2024-06-07T06:37:02,2024-06-07T20:56:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KLBB,REET2,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-08,37.2,21.7,30.2,36.6,21.7,29.9,14,38.8,0,0,0,,0,0,48.1,33.2,184.2,1006.6,59,16,257,22.3,8,30,2024-06-08T06:36:56,2024-06-08T20:56:34,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-09,33.8,18.4,26.8,34.8,18.4,27,16.9,56.9,18.266,100,16.67,rain,0,0,105.9,31.6,105.8,1008.6,66.3,15,228.2,19.7,9,60,2024-06-09T06:36:51,2024-06-09T20:57:01,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-10,24.3,16.1,20.2,24.3,16.1,20.2,17.2,83.4,41.268,100,41.67,rain,0,0,88.9,33.3,95.8,1012.7,94,15.3,154,13.3,7,30,2024-06-10T06:36:49,2024-06-10T20:57:27,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-11,27.2,17.2,21.9,28.1,17.2,22,17.7,78.8,13.081,100,16.67,rain,0,0,25.9,20.4,65.4,1012.2,68.7,16,187.2,16.1,8,10,2024-06-11T06:36:47,2024-06-11T20:57:52,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-12,30.6,18.8,24.4,31.6,18.8,24.8,18.3,71.8,0.004,100,8.33,rain,0,0,22.3,20.4,143.7,1013.1,33.6,15.4,279,24.3,8,30,2024-06-12T06:36:48,2024-06-12T20:58:16,0.2,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-13,35,20.6,27.5,36.4,20.6,28.2,18.7,62.3,0,0,0,,0,0,37.1,27.6,157.1,1011.1,7.8,16,278.5,24,8,60,2024-06-13T06:36:49,2024-06-13T20:58:39,0.23,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-14,33.3,21.1,27.2,34.8,21.1,27.7,18.5,61.7,0,0,0,,0,0,44.5,31.6,136.3,1011.6,29.7,16,281.5,24.3,8,60,2024-06-14T06:36:53,2024-06-14T20:59:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-15,33.8,19.3,26.8,33.9,19.3,26.9,16.2,54.6,0,0,0,,0,0,55.7,34.9,141.9,1010.7,66.2,16,235.1,20.2,8,30,2024-06-15T06:36:57,2024-06-15T20:59:20,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-16,35,22.8,28.6,36.1,22.8,29.2,17.3,51.5,0,0,0,,0,0,50,38.5,159.4,1004.9,36.9,15.8,272.6,23.7,8,60,2024-06-16T06:37:04,2024-06-16T20:59:39,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-17,35.6,22.8,29,36.2,22.8,29.5,17.5,51.8,0,0,0,,0,0,70.2,48,161.5,1001.8,15.4,16,270.3,23.3,8,60,2024-06-17T06:37:11,2024-06-17T20:59:57,0.36,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-18,34.3,24.3,29,36,24.3,29.9,18.6,54.9,0,0,0,,0,0,65.4,44.6,163.8,1002.6,38,16,256.4,22.2,8,60,2024-06-18T06:37:20,2024-06-18T21:00:13,0.39,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-19,28.8,21.7,25.1,29.6,21.7,25.3,18.1,65.9,0,0,0,,0,0,59.8,38.8,124.5,1012.7,54.4,16,144.1,12.3,7,15,2024-06-19T06:37:31,2024-06-19T21:00:28,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-20,26.1,18.8,22.6,26.1,18.8,22.6,17.9,75.3,0.492,100,4.17,rain,0,0,50,29.3,118.7,1019.7,86.4,16,118.9,10.4,4,10,2024-06-20T06:37:43,2024-06-20T21:00:41,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-21,31.1,20.6,25,31.4,20.6,25.2,18.6,70.7,0.787,100,4.17,rain,0,0,42.3,29.3,158.4,1018,87.3,15.9,177,15.2,9,10,2024-06-21T06:37:56,2024-06-21T21:00:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-22,34.3,21.1,27.7,33.7,21.1,27.6,15.9,52.1,0,0,0,,0,0,43.7,31.6,198.7,1014.2,25.6,16,279.5,24.2,8,10,2024-06-22T06:38:10,2024-06-22T21:01:04,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-23,35,22.8,29.1,34.4,22.8,28.8,14.6,43.1,0,0,0,,0,0,35.3,25.7,202.1,1012.3,24.2,16,280.4,24.3,8,10,2024-06-23T06:38:26,2024-06-23T21:01:13,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-24,35.6,22.2,29.2,35,22.2,29.1,14.5,42.3,0,0,0,,0,0,46.2,25.8,182.7,1010.3,19.3,16,309.6,26.8,8,10,2024-06-24T06:38:43,2024-06-24T21:01:21,0.6,Clear,Clear conditions throughout the day.,clear-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-25,37.8,25.6,30.6,38.5,25.6,30.9,16.7,45.5,0,0,0,,0,0,38.9,27.6,175.7,1008.3,45.3,16,279.3,24,9,10,2024-06-25T06:39:02,2024-06-25T21:01:27,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-26,38.8,26.1,32.4,40,26.1,33.3,17.4,42.7,0,0,0,,0,0,48.2,27.5,184.7,1008,40.3,16,283.5,24.7,8,30,2024-06-26T06:39:21,2024-06-26T21:01:32,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-27,37.8,22.2,30.3,38.2,22.2,30.4,16.3,47.2,0,0,0,,0,0,52.2,33.4,164.5,1008.2,68.6,16,243,20.9,8,30,2024-06-27T06:39:42,2024-06-27T21:01:35,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-28,39.3,25.6,32.5,39.1,25.6,32.2,14.2,35.3,0,0,0,,0,0,48.1,31.6,202.8,1003.7,49.8,16,274.5,23.7,8,10,2024-06-28T06:40:04,2024-06-28T21:01:36,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-29,37.2,26.6,31.9,37.5,26.6,32,15.5,38.5,0,0,0,,0,0,46.9,33.1,166.9,1009.2,43,16,260.3,22.4,8,10,2024-06-29T06:40:27,2024-06-29T21:01:36,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
Lubbock,2024-06-30,37.2,25.6,30.8,35.7,25.6,30.9,15.9,44,0,0,0,,0,0,46.4,29.4,156,1015.6,27.3,16,277.7,24.1,8,30,2024-06-30T06:40:51,2024-06-30T21:01:35,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KLBB,KPVW,F7042,72267023042,72217423097"
