name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Saginaw,2024-06-04,30.5,17.8,24.2,30.6,17.8,24.3,16.3,63.6,0,0,0,,0,0,31.7,21.1,171.4,1010.5,7.5,16,192.2,16.7,7,10,2024-06-04T05:56:31,2024-06-04T21:12:27,0.93,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-05,27.7,18.2,23.2,29.3,18.2,23.3,18,72.6,2.531,100,25,rain,0,0,61.2,22.7,184.5,1003,36.8,15.7,100.2,8.8,5,30,2024-06-05T05:56:10,2024-06-05T21:13:09,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-06,24.3,16.7,19.3,24.3,16.7,19.3,11.8,63.9,0.357,100,12.5,rain,0,0,62.2,39.6,253.8,1000.6,63.4,15.8,145.1,12.7,7,10,2024-06-06T05:55:51,2024-06-06T21:13:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-07,21.5,13.9,17,21.5,13.9,17,9.9,63.8,0.025,100,4.17,rain,0,0,51.8,28.2,272.6,1005,80.3,16,167.7,14.3,8,10,2024-06-07T05:55:34,2024-06-07T21:14:27,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216,MIFRL"
Saginaw,2024-06-08,22.2,10,15,22.2,8.7,14.9,10.7,77.7,3.082,100,41.67,rain,0,0,47.9,18.1,267.3,1009.9,46.9,14.7,73.6,6.4,5,10,2024-06-08T05:55:19,2024-06-08T21:15:04,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-09,21.2,10.6,15.5,21.2,10.6,15.5,10,72.5,0,0,0,,0,0,57.1,34.5,288.4,1007.9,57.2,15.3,197.8,17.1,8,10,2024-06-09T05:55:07,2024-06-09T21:15:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-10,21.6,10,14.8,21.6,10,14.8,6.4,59.5,0.251,100,4.17,rain,0,0,37.1,23.2,340.8,1011.8,43.4,16,235,20.3,7,10,2024-06-10T05:54:56,2024-06-10T21:16:12,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-11,23.3,6.9,15.9,23.3,5.4,15.8,6.2,57.1,0,0,0,,0,0,14.8,12,216.7,1015.5,0.3,15.5,191.4,16.4,7,10,2024-06-11T05:54:48,2024-06-11T21:16:43,0.17,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-12,29.2,16.2,22.5,29.3,16.2,22.5,12.1,52.9,0,0,0,,0,0,38.7,24.9,214.8,1012.6,31.7,16,180.6,15.5,8,10,2024-06-12T05:54:42,2024-06-12T21:17:13,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-06-13,30.7,20,25,31.8,20,25.4,16.3,59,0,0,0,,0,0,60.5,38.8,234.9,1008.8,38.2,15.6,121.3,10.4,5,60,2024-06-13T05:54:39,2024-06-13T21:17:41,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-14,25,14.8,20.6,25,14.8,20.6,11.2,56.3,0,0,0,,0,0,35.3,23.5,23,1015,10.3,16,148.4,12.7,6,10,2024-06-14T05:54:37,2024-06-14T21:18:07,0.25,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-15,23.3,12.5,18.3,23.3,12.5,18.3,9.8,59.4,0,0,0,,0,0,31.7,20.9,52.3,1021.6,3.3,16,164.3,14.3,6,10,2024-06-15T05:54:38,2024-06-15T21:18:30,0.29,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-16,30,14.8,23.1,28.7,14.8,22.8,10.1,45.6,0,0,0,,0,0,43.5,25.3,162.1,1016.4,1.1,16,161,14,6,10,2024-06-16T05:54:40,2024-06-16T21:18:52,0.33,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72062900216"
Saginaw,2024-06-17,32.1,21.5,26.4,36.8,21.5,27.9,19.8,67.7,0.515,100,16.67,rain,0,0,50,27.8,200.2,1013.8,23.7,16,132,11.3,6,75,2024-06-17T05:54:45,2024-06-17T21:19:12,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-06-18,31.1,23.1,27.7,33.8,23.1,29.1,20.8,67.4,0,0,0,,0,0,43.7,29,201,1017,10.2,16,189,16.4,8,30,2024-06-18T05:54:52,2024-06-18T21:19:30,0.39,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,KHYX"
Saginaw,2024-06-19,33.1,25.1,28.6,37,25.1,30.2,20.1,60.5,0,0,0,,0,0,39.2,29.3,217.1,1021.6,19.6,16,183.4,15.9,8,30,2024-06-19T05:55:01,2024-06-19T21:19:46,0.42,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,KHYX"
Saginaw,2024-06-20,26.9,19.2,22.4,28.7,19.2,22.4,19,81.9,0,0,0,,0,0,33.5,21.5,28.6,1025.4,44.4,15.9,203.7,17.6,7,10,2024-06-20T05:55:12,2024-06-20T21:20:00,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,KHYX"
Saginaw,2024-06-21,30.5,17.2,22.1,33.6,17.2,22.6,19.6,86.7,21.675,100,37.5,rain,0,0,46.4,16,42.2,1022.3,60.6,13.4,145.6,12.5,7,30,2024-06-21T05:55:25,2024-06-21T21:20:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-06-22,28.4,20.6,24,31.7,20.6,24.7,21.4,85.9,1.678,100,20.83,rain,0,0,37.1,17.4,193.5,1013.1,77.6,9.1,107.5,9.4,6,30,2024-06-22T05:55:40,2024-06-22T21:20:21,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-06-23,24.9,21.2,22.9,24.9,21.2,22.9,18.3,76.2,8.297,100,33.33,rain,0,0,55.4,34,281.8,1004,84.4,15.7,146.2,12.8,5,10,2024-06-23T05:55:57,2024-06-23T21:20:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-24,27.3,16,21.8,27.7,16,21.8,15.5,69.2,0,0,0,,0,0,27.7,15.5,280,1013,18,15.9,262.4,22.7,8,10,2024-06-24T05:56:17,2024-06-24T21:20:33,0.59,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-25,27.1,18.9,22.8,28.8,18.9,23,18.2,75.7,11.373,100,16.67,rain,0,0,66.2,42.9,228.9,1007.1,33.8,15.2,128.8,11.1,5,60,2024-06-25T05:56:38,2024-06-25T21:20:36,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-26,27.9,17.4,22.2,28.4,17.4,22.2,18.1,80,0.045,100,8.33,rain,0,0,35.3,22,294.4,1007.9,35.3,12,106.5,9.2,6,30,2024-06-26T05:57:01,2024-06-26T21:20:37,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-27,21.9,12.9,17.8,21.9,12.9,17.8,9.9,61.7,0,0,0,,0,0,35.3,18.8,354.7,1015,35.1,15.8,265.5,22.9,9,10,2024-06-27T05:57:26,2024-06-27T21:20:36,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-28,21.1,13.4,17.9,21.1,13.4,17.9,11.3,65.6,0.025,100,4.17,rain,0,0,40.7,19.7,158.4,1014.9,49.6,16,60.4,5,4,10,2024-06-28T05:57:52,2024-06-28T21:20:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-06-29,29,18.4,23.5,31.9,18.4,24.2,19.7,80,3.492,100,41.67,rain,0,0,46.7,28.2,233.6,1009.3,73.9,15.2,109.5,9.3,5,30,2024-06-29T05:58:21,2024-06-29T21:20:26,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-06-30,21.2,12.1,17,21.2,12.1,17,10.8,67.9,0.729,100,4.17,rain,0,0,47.4,32.8,320.1,1020.1,63.8,16,121.8,10.5,5,10,2024-06-30T05:58:51,2024-06-30T21:20:18,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,KHYX"
Saginaw,2024-07-01,24.1,9,17.1,24.1,7.4,17,9.4,63.1,0,0,0,,0,0,18.4,14.4,12.7,1025.3,0.1,16,193,16.6,8,10,2024-07-01T05:59:23,2024-07-01T21:20:08,0.85,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,KHYX"
Saginaw,2024-07-02,23,13.1,18.7,23,13.1,18.7,13,70.8,0.276,100,8.33,rain,0,0,37.1,17.8,152.8,1019.6,43.1,16,82.5,7.1,4,10,2024-07-02T05:59:57,2024-07-02T21:19:55,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-03,29.4,18.3,23.8,30.1,18.3,24.1,17.1,66.9,1.338,100,8.33,rain,0,0,51.8,24.7,228.1,1011.2,44.1,15.9,113.3,9.7,5,10,2024-07-03T06:00:32,2024-07-03T21:19:40,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-04,28,18.2,23.4,29.5,18.2,23.9,17.8,71.7,0.363,100,12.5,rain,0,0,22.3,19.1,231.1,1012.3,14,15.9,159.6,13.9,7,10,2024-07-04T06:01:09,2024-07-04T21:19:23,0.95,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"KMBS,72090200298,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-05,28.6,18.1,22.1,29.4,18.1,22.3,17.9,78.9,11.295,100,25,rain,0,0,57.2,27.4,203.7,1008.8,63.6,12.4,158.9,13.8,6,10,2024-07-05T06:01:48,2024-07-05T21:19:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-06,25,17.2,20.5,25,17.2,20.5,17.2,82.3,0.387,100,4.17,rain,0,0,25.9,16.1,300.6,1011.5,81.3,13.7,156.8,13.5,7,10,2024-07-06T06:02:28,2024-07-06T21:18:43,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-07,28.3,16.4,22.2,28.3,16.4,22.3,16.3,71.6,0,0,0,,0,0,20.5,10.7,230.3,1016.5,17.1,15,198.3,17.1,8,10,2024-07-07T06:03:09,2024-07-07T21:18:19,0.06,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-08,28.9,20.5,23.7,30.8,20.5,24.1,18.8,74.9,3.013,100,25,rain,0,0,47.9,16.6,208.3,1015.1,46.1,15.5,129.3,11.3,7,10,2024-07-08T06:03:52,2024-07-08T21:17:53,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-09,29,20.4,24.6,29.9,20.4,25.1,19.3,73.8,0.065,100,4.17,rain,0,0,20.5,12.8,243.7,1012.8,26.9,15.2,152.4,13.2,7,10,2024-07-09T06:04:36,2024-07-09T21:17:25,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KMBS,72090200298,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-10,22.8,18.4,20.4,22.8,18.4,20.4,18.1,86.5,21.415,100,70.83,rain,0,0,51.8,28.3,14.6,1009.3,86.5,13.8,62.9,5.4,3,10,2024-07-10T06:05:22,2024-07-10T21:16:55,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-11,27.3,17.1,22.1,27.4,17.1,22.1,16.1,71.6,0,0,0,,0,0,35.3,15.8,13.3,1017.4,3.5,15.6,247.3,21.5,8,10,2024-07-11T06:06:09,2024-07-11T21:16:23,0.18,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-12,28.4,16.4,22.4,29.4,16.4,22.7,17.4,74.8,4.848,100,4.17,rain,0,0,18.4,11.7,81.2,1020,25.5,15.9,182.1,15.9,7,30,2024-07-12T06:06:57,2024-07-12T21:15:48,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-13,30.9,18.6,24.8,31.7,18.6,25.3,18.7,71.7,0,0,0,,0,0,18.4,13.9,220.3,1020.4,8.3,14.6,216.7,18.8,8,30,2024-07-13T06:07:47,2024-07-13T21:15:12,0.25,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-14,30.5,21.9,25.6,34.6,21.9,26.6,20.2,72.3,0.751,100,8.33,rain,0,0,37.1,23.6,213.1,1013.4,31.5,16,170,14.7,6,60,2024-07-14T06:08:37,2024-07-14T21:14:33,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-15,30.1,21.6,25.3,33.4,21.6,26.3,21.1,78.6,6.212,100,25,rain,0,0,38.7,21.2,225.4,1009.1,31.3,15.5,114.2,10.1,6,60,2024-07-15T06:09:29,2024-07-15T21:13:52,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-16,28.1,20.3,24.3,30,20.3,24.6,20,77.5,6.766,100,29.17,rain,0,0,47.9,23.7,255.7,1006.8,56.6,15.2,93.9,8,4,30,2024-07-16T06:10:21,2024-07-16T21:13:09,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-17,26.6,17.4,21.7,26.6,17.4,21.7,14.8,67,0.066,100,8.33,rain,0,0,42.5,25.7,309.2,1012.2,31.6,16,122.5,10.7,5,10,2024-07-17T06:11:15,2024-07-17T21:12:24,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216"
Saginaw,2024-07-18,22.4,13.1,18.2,22.4,13.1,18.2,12,69.2,0,0,0,,0,0,29.5,18.2,345.2,1019.8,23.8,16,129.3,11.2,5,10,2024-07-18T06:12:10,2024-07-18T21:11:37,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KMBS,KMOP,KFNT,F3078,KD95,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-19,26.1,12.9,19.7,26.1,12.9,19.7,12.6,67,0,0,0,,0,0,29.5,13.1,238.2,1021.1,2.4,16,132.1,11.4,5,10,2024-07-19T06:13:05,2024-07-19T21:10:49,0.44,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-20,27.4,14.1,21.4,27.9,14.1,21.5,14.7,68,0,0,0,,0,0,22.3,14.5,234.2,1018.8,14.6,16,135.9,11.6,5,10,2024-07-20T06:14:02,2024-07-20T21:09:58,0.48,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-21,26.9,17.1,21.9,27.8,17.1,22,17.5,76.7,0.025,100,4.17,rain,0,0,20.5,13.7,341.1,1018.9,44.4,16,110.4,9.6,5,30,2024-07-21T06:14:59,2024-07-21T21:09:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-22,27.4,16.4,21,28.2,16.4,21.1,17,79.2,6.299,100,20.83,rain,0,0,14.8,16.4,98.5,1016.9,57.8,15.9,95.1,8.4,6,30,2024-07-22T06:15:57,2024-07-22T21:08:10,0.54,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"KMBS,KFNT,F3078,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-23,28.7,17.1,22.3,28.4,17.1,22.3,16.8,74.6,2.855,100,29.17,rain,0,0,50,15.1,212.6,1015.9,37.4,14.4,181.5,15.8,6,10,2024-07-23T06:16:56,2024-07-23T21:07:14,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KMBS,KMOP,KFNT,F3078,KD95,KCFS,72637914845,72637014826,72212504829,72062900216,KHYX"
Saginaw,2024-07-24,24.9,18,21.3,24.9,18,21.3,17,77.8,1.138,100,12.5,rain,0,0,25.9,21.8,298.8,1017.4,75.7,15.8,98,8.6,4,10,2024-07-24T06:17:55,2024-07-24T21:06:15,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KMBS,KMOP,KFNT,F3078,KD95,KCFS,KHYX"
Saginaw,2024-07-25,25.1,14.9,19.9,25.1,14.9,19.9,14.1,71.8,0,0,0,,0,0,37.1,14.1,337.4,1022.4,39.3,15.9,179.9,15.6,7,10,2024-07-25T06:18:55,2024-07-25T21:05:15,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KMBS,KMOP,KFNT,F3078,KD95,KCFS,KHYX"
Saginaw,2024-07-26,26.1,13.2,20.1,26.1,13.2,20.1,12.3,65.2,0,0,0,,0,0,14.8,14.1,82.8,1023.2,5.5,16,235.6,20.4,8,10,2024-07-26T06:19:56,2024-07-26T21:04:13,0.69,Clear,Clear conditions throughout the day.,clear-day,"KMBS,KMOP,KFNT,F3078,KD95,KCFS,KHYX"
